"Id","ActivityDate","TotalSteps","TotalDistance","TotalActiveMinutes","SedentaryMinutes","Calories"
8792009665,"5/5/2016",0,0,0,1440,1688
8792009665,"5/6/2016",0,0,0,1440,1688
8792009665,"5/7/2016",0,0,0,1440,1688
8792009665,"5/8/2016",0,0,0,1440,1688
8792009665,"5/9/2016",0,0,0,1440,1688
8792009665,"5/10/2016",0,0,0,48,57
8877689391,"4/12/2016",23186,20.3999996185303,404,1036,3921
8877689391,"4/13/2016",15337,9.57999992370605,342,1098,3566
8877689391,"4/14/2016",21129,18.9799995422363,379,1061,3793
8877689391,"4/15/2016",13422,7.17000007629395,388,1052,3934
8877689391,"4/16/2016",29326,25.2900009155273,552,888,4547
8877689391,"4/17/2016",15118,8.86999988555908,380,1060,3545
8877689391,"4/18/2016",11423,8.67000007629395,225,1215,2761
8877689391,"4/19/2016",18785,17.3999996185303,309,1131,3676
8877689391,"4/20/2016",19948,18.1100006103516,317,1123,3679
8877689391,"4/21/2016",19377,17.6200008392334,321,1119,3659
8877689391,"4/22/2016",18258,16.3099994659424,299,1141,3427
8877689391,"4/23/2016",11200,7.42999982833862,408,1032,3891
8877689391,"4/24/2016",16674,15.7399997711182,292,1148,3455
8877689391,"4/25/2016",12986,8.73999977111816,339,1101,3802
8877689391,"4/26/2016",11101,8.43000030517578,283,1157,2860
8877689391,"4/27/2016",23629,20.6499996185303,336,1104,3808
8877689391,"4/28/2016",14890,11.3000001907349,297,1143,3060
8877689391,"4/29/2016",9733,7.3899998664856,233,1207,2698
8877689391,"4/30/2016",27745,26.7199993133545,351,1089,4398
8877689391,"5/1/2016",10930,8.31999969482422,214,1226,2786
8877689391,"5/2/2016",4790,3.64000010490417,105,1335,2189
8877689391,"5/3/2016",10818,8.21000003814697,251,1189,2817
8877689391,"5/4/2016",18193,16.2999992370605,286,1154,3477
8877689391,"5/5/2016",14055,10.6700000762939,270,1170,3052
8877689391,"5/6/2016",21727,19.3400001525879,345,1095,4015
8877689391,"5/7/2016",12332,8.13000011444092,404,1036,4142
8877689391,"5/8/2016",10686,8.10999965667725,266,1174,2847
8877689391,"5/9/2016",20226,18.25,309,1131,3710
8877689391,"5/10/2016",10733,8.14999961853027,253,1187,2832
8877689391,"5/11/2016",21420,19.5599994659424,313,1127,3832
8877689391,"5/12/2016",8064,6.11999988555908,161,770,1849
